thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome_text.stopped,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
6,6,0,catch,None,None,None,None,None,None,None,None,None,None,3,2.359497308731079,None,,,,,0,0,0,0,0,6,6,128,99.11413359642029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,120,95,95,176,149,2.2,2.21,-204,-261,0,254,218,284,99.09994196891785,99.0999858379364,99.10239768028259,99.11413359642029,99.2642571926117,99.2642571926117,99.2642571926117,99.2642571926117,99.2642571926117,99.2642571926117,99.2642571926117,101.48205065727234,3,2.359497308731079,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
7,7,0,critical,whd,20.0,3.0,lower,57.0,133.0,133.0,57.0,78.0,78.0,1,10.081430673599243,None,,,,,0,0,0,0,0,7,7,92,101.49770712852478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,78.0,78.0,3.0,3.2,-191,-273,0,-2,164,281,101.48288249969482,101.48292326927185,101.48550486564636,101.49770712852478,101.64747500419617,101.64747500419617,101.64747500419617,101.64747500419617,101.64747500419617,101.64747500419617,101.64747500419617,111.58237862586975,1,10.081430673599243,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
8,8,0,critical,dhw,35.0,1.0,upper,127.0,127.0,200.0,125.0,125.0,200.0,3,4.965913772583008,None,,,,,0,0,0,0,0,8,8,49,111.59755373001099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,200.0,125.0,125.0,200.0,1.0,1.2,-222,15,0,-14,258,20,111.58313488960266,111.58317565917969,111.58527517318726,111.59755373001099,111.74769306182861,111.74769306182861,111.74769306182861,111.74769306182861,111.74769306182861,111.74769306182861,111.74769306182861,116.5656225681305,3,4.965913772583008,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
9,9,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,4.533586025238037,None,,,,,0,0,0,0,0,9,9,184,116.58099746704102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.25422185809867,120.16241840082282,163.53944514282483,163.53944514282483,87.45368809914714,112.27299856168437,2.1,2.12,-238,-259,0,-278,234,286,116.56656551361084,116.56662178039551,116.56889009475708,116.58099746704102,116.73087286949158,116.73087286949158,116.73087286949158,116.73087286949158,116.73087286949158,116.73087286949158,116.73087286949158,121.13199615478516,2,4.533586025238037,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
10,10,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,1.9581882953643799,None,,,,,0,0,0,0,0,10,10,164,121.1472384929657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.19864418810909,86.87574285426436,169.99596747776656,179.53615204377581,86.59788612578728,177.5611868429686,2.1,2.12,-229,-267,0,-284,275,266,121.13293242454529,121.13297533988953,121.1353714466095,121.1472384929657,121.2975127696991,121.2975127696991,121.2975127696991,121.2975127696991,121.2975127696991,121.2975127696991,121.2975127696991,123.11537337303162,2,1.9581882953643799,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
11,11,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,5.054527044296265,None,,,,,0,0,0,0,0,11,11,156,123.13080358505249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.4156621272462,104.49886153408853,167.17192702993884,96.38142552064215,90.86046431926181,72.08565116660618,4.0,4.2,-196,-2,0,-284,180,1,123.11624646186829,123.11628675460815,123.11832189559937,123.13080358505249,123.2808051109314,123.2808051109314,123.2808051109314,123.2808051109314,123.2808051109314,123.2808051109314,123.2808051109314,128.19850540161133,1,5.054527044296265,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
12,12,0,critical,hdw,20.0,2.1,upper,200.0,125.0,141.0,141.0,125.0,200.0,3,5.643630504608154,None,,,,,0,0,0,0,0,12,12,23,128.21385192871094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,141.0,141.0,125.0,200.0,2.1,2.12,-229,-279,0,-263,266,282,128.1993145942688,128.19935417175293,128.2014217376709,128.21385192871094,128.36426377296448,128.36426377296448,128.36426377296448,128.36426377296448,128.36426377296448,128.36426377296448,128.36426377296448,133.86527013778687,3,5.643630504608154,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
13,13,0,critical,hwd,35.0,1.0,upper,200.0,125.0,125.0,200.0,127.0,127.0,1,11.751968622207642,None,,,,,0,0,0,0,0,13,13,97,133.88075017929077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.0,125.0,125.0,200.0,127.0,127.0,1.0,1.2,-258,7,0,-1,260,9,133.8660638332367,133.86610627174377,133.86856961250305,133.88075017929077,134.03068828582764,134.03068828582764,134.03068828582764,134.03068828582764,134.03068828582764,134.03068828582764,134.03068828582764,145.64840579032898,1,11.751968622207642,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
14,14,0,catch,None,None,None,None,None,None,None,None,None,None,3,2.5047833919525146,None,,,,,0,0,0,0,0,14,14,121,145.66374444961548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,114,105,85,169,156,3.0,3.1,-196,281,0,-4,216,-287,145.64947628974915,145.64951610565186,145.65161275863647,145.66374444961548,145.81400799751282,145.81400799751282,145.81400799751282,145.81400799751282,145.81400799751282,145.81400799751282,145.81400799751282,148.18175959587097,3,2.5047833919525146,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
15,15,0,critical,whd,20.0,4.0,upper,125.0,200.0,200.0,125.0,141.0,141.0,1,3.371445894241333,None,,,,,0,0,0,0,0,15,15,95,148.1970489025116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,4.0,4.1,-258,-286,0,-19,229,-287,148.1825487613678,148.18260216712952,148.1849582195282,148.1970489025116,148.3473355770111,148.3473355770111,148.3473355770111,148.3473355770111,148.3473355770111,148.3473355770111,148.3473355770111,151.58187413215637,1,3.371445894241333,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
16,16,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,3.7004501819610596,None,,,,,0,0,0,0,0,16,16,207,151.59705352783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.50458012230447,100.22757946426984,129.4706193880213,129.4706193880213,111.50978167637078,121.61450367945866,3.0,3.1,-211,289,0,10,222,-284,151.58280754089355,151.58284854888916,151.58518242835999,151.59705352783203,151.7473075389862,151.7473075389862,151.7473075389862,151.7473075389862,151.7473075389862,151.7473075389862,151.7473075389862,155.31497406959534,2,3.7004501819610596,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
17,17,0,catch,None,None,None,None,None,None,None,None,None,None,3,1.791372537612915,None,,,,,0,0,0,0,0,17,17,129,155.3304796218872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,81,92,98,137,188,2.1,2.12,-186,-282,0,-283,239,263,155.31602597236633,155.3160674571991,155.31850957870483,155.3304796218872,155.48054909706116,155.48054909706116,155.48054909706116,155.48054909706116,155.48054909706116,155.48054909706116,155.48054909706116,157.1315996646881,3,1.791372537612915,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
18,18,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,6.215827941894531,None,,,,,0,0,0,0,0,18,18,173,157.14728999137878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.762938743224076,62.762938743224076,62.44426962245839,58.50560084353844,61.78602098755898,59.9322253082292,1.0,1.2,-157,5,0,-13,155,19,157.1325056552887,157.1325442790985,157.13469195365906,157.14728999137878,157.2970907688141,157.2970907688141,157.2970907688141,157.2970907688141,157.2970907688141,157.2970907688141,157.2970907688141,163.3814754486084,1,6.215827941894531,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
19,19,0,critical,whd,20.0,2.1,upper,125.0,200.0,200.0,125.0,141.0,141.0,1,3.484107494354248,None,,,,,0,0,0,0,0,19,19,39,163.39696955680847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,141.0,141.0,2.1,2.11,-258,286,0,264,229,-273,163.38227462768555,163.3823139667511,163.38429880142212,163.39696955680847,163.54719424247742,163.54719424247742,163.54719424247742,163.54719424247742,163.54719424247742,163.54719424247742,163.54719424247742,166.89846873283386,1,3.484107494354248,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
20,20,0,catch,None,None,None,None,None,None,None,None,None,None,3,1.7436707019805908,None,,,,,0,0,0,0,0,20,20,120,166.9136345386505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,94,96,94,169,156,4.0,4.2,-190,18,0,-262,221,3,166.89951944351196,166.899560213089,166.90210580825806,166.9136345386505,167.06379508972168,167.06379508972168,167.06379508972168,167.06379508972168,167.06379508972168,167.06379508972168,167.06379508972168,168.66489171981812,3,1.7436707019805908,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
21,21,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.192636728286743,None,,,,,0,0,0,0,0,21,21,187,168.68055415153503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.96582991618149,66.90303725476527,57.496493591845415,59.61622836608631,82.79963910048306,82.79963910048306,2.2,2.21,-159,-276,0,274,167,262,168.66584849357605,168.66588950157166,168.66824054718018,168.68055415153503,168.8304398059845,168.8304398059845,168.8304398059845,168.8304398059845,168.8304398059845,168.8304398059845,168.8304398059845,170.88142728805542,3,2.192636728286743,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
22,22,0,filler_square,None,None,None,None,None,None,None,None,None,None,3,2.487936496734619,None,,,,,0,0,0,0,0,22,22,203,170.8971598148346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.18278608712379,89.82971220258582,76.09071094363298,104.09699208305076,110.7770323233502,110.7770323233502,2.2,2.21,-193,-276,0,279,203,274,170.88238763809204,170.88242936134338,170.88505864143372,170.8971598148346,171.04705357551575,171.04705357551575,171.04705357551575,171.04705357551575,171.04705357551575,171.04705357551575,171.04705357551575,173.3982207775116,3,2.487936496734619,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
23,23,0,critical,dwh,35.0,2.1,upper,127.0,127.0,125.0,200.0,200.0,125.0,2,3.76480770111084,None,,,,,0,0,0,0,0,23,23,5,173.41359162330627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.0,127.0,125.0,200.0,200.0,125.0,2.1,2.11,-260,251,0,280,258,-265,173.39904117584229,173.39908242225647,173.40155172348022,173.41359162330627,173.5638632774353,173.5638632774353,173.5638632774353,173.5638632774353,173.5638632774353,173.5638632774353,173.5638632774353,177.18181920051575,2,3.76480770111084,None,,,,,,,,,,,,,,,,,,115,3,2025-02-25_14h05.29.902,comp,2024.2.4,59.9493740361128,2025-02-25 14h05.36.466913 -0500,
